"date","champaign","salem","ithaca"
2020-08-16,70.55,70.3775,69.68
2020-08-17,72.77,70.625,67.745
2020-08-18,70.64,68.63,63.905
2020-08-19,63.83,65.1875,58.8125
2020-08-20,65.45,64.325,58.85
2020-08-21,NA,67.7075,66.545
2020-08-22,68.7875,70.25,68.6825
2020-08-23,72.7025,72.86,69.7325
2020-08-24,77.435,75.4775,71.3975
2020-08-25,77.465,75.305,68.945
2020-08-26,77.285,74.0375,61.8425
2020-08-27,77.9525,75.635,68.675
2020-08-28,78.035,74.6825,68.045
2020-08-29,71.2025,70.3925,71.3525
2020-08-30,64.595,69.335,61.28
2020-08-31,68.8625,70.385,59.72
2020-09-01,70.3325,68.4425,66.545
2020-09-02,72.125,70.3175,69.9125
2020-09-03,NA,73.52,66.3575
2020-09-04,61.3625,68.045,64.2275
2020-09-05,66.4175,69.635,58.67
2020-09-06,67.9025,75.6275,60.4925
2020-09-07,73.7825,76.3775,66.695
2020-09-08,68.6225,73.8425,68.9525
2020-09-09,70.1225,NA,70.2125
2020-09-10,66.725,73.6925,69.3425
2020-09-11,66.9575,72.5225,57.26
2020-09-12,69.2825,68.87,56.48
2020-09-13,65.3975,NA,61.6475
2020-09-14,62.2625,62.8625,56.4425
2020-09-15,62.2775,61.7225,47.315
2020-09-16,61.895,65.2625,56.03
2020-09-17,63.635,61.6175,55.175
2020-09-18,54.4025,59.735,49.82
2020-09-19,51.995,53.4725,NA
2020-09-20,56.0975,54.56,43.805
2020-09-21,57.3575,57.92,45.1625
2020-09-22,59.6825,62.0975,47.51
2020-09-23,59.075,62,55.2725
2020-09-24,61.9475,59.7875,58.22
2020-09-25,63.215,NA,61.325
2020-09-26,67.9475,69.2825,62.3375
2020-09-27,67.6475,66.6125,68.21
2020-09-28,55.1975,55.895,68.8175
2020-09-29,50.825,51.65,59.78
2020-09-30,55.415,63.605,55.865
2020-10-01,49.49,51.3575,55.235
2020-10-02,45.935,46.43,49.745
2020-10-03,50.09,NA,46.745
2020-10-04,47.105,49.4975,45.365
2020-10-05,45.275,46.9625,49.835
2020-10-06,59.24,60.8075,51.0425
2020-10-07,64.01,66.1175,55.64
2020-10-08,60.695,62.8475,48.23
2020-10-09,66.1175,NA,51.5225
2020-10-10,66.08,NA,65.03
2020-10-11,66.1325,NA,53.39
2020-10-12,58.265,62.765,50.2175
2020-10-13,52.61,54.38,49.9775
2020-10-14,61.1075,61.805,46.3175
2020-10-15,48.9575,51.35,60.86
2020-10-16,40.7225,41.225,43.9475
2020-10-17,50.7725,52.055,38.66
2020-10-18,52.2425,53.1875,45.6275
2020-10-19,44.735,43.1525,52.2875
2020-10-20,50.27,51.2975,53.2325
2020-10-21,51.7925,62.12,59.5325
2020-10-22,66.7175,71.27,NA
2020-10-23,54.215,51.665,63.515
2020-10-24,40.76,42.2375,48.02
2020-10-25,44.405,43.265,40.0925
2020-10-26,38.63,37.4375,46.67
2020-10-27,38.0375,35.7575,43.3175
2020-10-28,44.12,43.43,43.3925
2020-10-29,44.495,41.39,40.4375
2020-10-30,37.2125,40.475,NA
2020-10-31,43.865,49.94,34.9925
2020-11-01,39.935,44.9375,38.735
2020-11-02,33.5225,39.695,31.6325
2020-11-03,47.3075,55.43,37.1825
2020-11-04,55.67,56.27,46.445
2020-11-05,55.7,59.9525,53.3375
2020-11-06,53.6825,57.3125,51.395
2020-11-07,53.6075,60.5075,48.215
2020-11-08,62.1425,63.8525,47.7725
2020-11-09,64.985,65,50.6525
2020-11-10,64.8425,61.3775,57.6125
2020-11-11,38.4875,39.5225,60.905
2020-11-12,39.3125,42.41,39.575
2020-11-13,35.06,42.0575,37.16
2020-11-14,36.8225,47.8775,36.5975
2020-11-15,45.635,45.635,40.91
2020-11-16,40.9325,45.545,40.1975
2020-11-17,36.0125,41.6375,32.33
2020-11-18,37.88,47.8475,23.1875
2020-11-19,52.9175,58.85,34.34
2020-11-20,55.43,59.6825,51.7025
2020-11-21,45.11,47.5175,41.645
2020-11-22,39.8075,39.8975,32.465
2020-11-23,37.58,40.25,38.735
2020-11-24,43.355,47.99,33.5825
2020-11-25,48.2225,46.37,39.2675
2020-11-26,43.31,45.11,49.2875
2020-11-27,36.9725,45.0725,44.69
2020-11-28,34.4525,35.63,37.385
2020-11-29,37.52,37.2575,34.6625
